date,district,state,region,lat,lon,max_temp,humidity,wind_kmph,rainfall_mm
2025-02-14,Patna,Bihar,East,25.5941,85.1376,30.2,57.6,16.6,3.6
2025-02-15,Patna,Bihar,East,25.5941,85.1376,28.3,56.0,15.4,4.5
2025-02-16,Patna,Bihar,East,25.5941,85.1376,29.7,60.2,20.7,0.8
2025-02-17,Patna,Bihar,East,25.5941,85.1376,29.6,67.7,5.9,6.7
2025-02-18,Patna,Bihar,East,25.5941,85.1376,32.2,61.6,12.4,0.0
2025-02-19,Patna,Bihar,East,25.5941,85.1376,32.5,60.6,13.6,0.0
2025-02-20,Patna,Bihar,East,25.5941,85.1376,30.1,56.2,5.9,0.1
2025-02-21,Patna,Bihar,East,25.5941,85.1376,25.6,59.4,11.5,1.0
2025-02-22,Patna,Bihar,East,25.5941,85.1376,29.3,58.4,12.1,3.1
2025-02-23,Patna,Bihar,East,25.5941,85.1376,33.5,55.8,11.4,3.3
2025-02-24,Patna,Bihar,East,25.5941,85.1376,28.4,67.6,12.2,2.7
2025-02-25,Patna,Bihar,East,25.5941,85.1376,31.3,53.9,6.2,4.0
2025-02-26,Patna,Bihar,East,25.5941,85.1376,30.1,65.0,10.0,1.6
2025-02-27,Patna,Bihar,East,25.5941,85.1376,32.7,52.9,4.8,0.2
2025-02-28,Patna,Bihar,East,25.5941,85.1376,33.2,53.3,15.7,2.0
2025-03-01,Patna,Bihar,East,25.5941,85.1376,33.6,57.5,12.6,2.0
2025-03-02,Patna,Bihar,East,25.5941,85.1376,33.9,58.8,13.9,2.9
2025-03-03,Patna,Bihar,East,25.5941,85.1376,30.4,54.5,8.4,0.1
2025-03-04,Patna,Bihar,East,25.5941,85.1376,30.7,53.8,11.7,2.1
2025-03-05,Patna,Bihar,East,25.5941,85.1376,32.3,44.6,11.5,0.2
2025-03-06,Patna,Bihar,East,25.5941,85.1376,31.8,54.8,9.0,0.0
2025-03-07,Patna,Bihar,East,25.5941,85.1376,32.9,56.9,16.2,1.4
2025-03-08,Patna,Bihar,East,25.5941,85.1376,32.2,53.3,12.6,1.0
2025-03-09,Patna,Bihar,East,25.5941,85.1376,30.4,63.1,2.2,0.3
2025-03-10,Patna,Bihar,East,25.5941,85.1376,31.8,55.7,15.8,0.0
2025-03-11,Patna,Bihar,East,25.5941,85.1376,31.6,53.3,9.3,0.0
2025-03-12,Patna,Bihar,East,25.5941,85.1376,34.4,50.9,7.5,0.0
2025-03-13,Patna,Bihar,East,25.5941,85.1376,32.2,55.8,8.0,2.0
2025-03-14,Patna,Bihar,East,25.5941,85.1376,31.3,45.9,15.0,0.0
2025-03-15,Patna,Bihar,East,25.5941,85.1376,38.7,57.0,10.9,3.0
2025-03-16,Patna,Bihar,East,25.5941,85.1376,34.5,61.8,10.5,3.4
2025-03-17,Patna,Bihar,East,25.5941,85.1376,32.8,43.3,19.8,3.7
2025-03-18,Patna,Bihar,East,25.5941,85.1376,31.5,51.0,8.1,0.0
2025-03-19,Patna,Bihar,East,25.5941,85.1376,31.6,51.2,14.8,0.0
2025-03-20,Patna,Bihar,East,25.5941,85.1376,35.2,63.2,19.0,0.0
2025-03-21,Patna,Bihar,East,25.5941,85.1376,30.9,63.4,10.4,0.0
2025-03-22,Patna,Bihar,East,25.5941,85.1376,33.4,52.1,6.4,0.0
2025-03-23,Patna,Bihar,East,25.5941,85.1376,31.0,59.8,16.8,0.0
2025-03-24,Patna,Bihar,East,25.5941,85.1376,33.5,50.4,13.0,0.0
2025-03-25,Patna,Bihar,East,25.5941,85.1376,34.3,47.8,6.3,0.0
2025-03-26,Patna,Bihar,East,25.5941,85.1376,38.2,51.1,11.4,1.6
2025-03-27,Patna,Bihar,East,25.5941,85.1376,31.2,47.6,13.7,0.0
2025-03-28,Patna,Bihar,East,25.5941,85.1376,33.0,51.4,14.5,0.0
2025-03-29,Patna,Bihar,East,25.5941,85.1376,33.5,50.1,12.7,6.7
2025-03-30,Patna,Bihar,East,25.5941,85.1376,35.8,60.3,13.3,0.0
2025-03-31,Patna,Bihar,East,25.5941,85.1376,37.2,53.1,14.8,0.0
2025-04-01,Patna,Bihar,East,25.5941,85.1376,36.3,55.1,7.5,0.0
2025-04-02,Patna,Bihar,East,25.5941,85.1376,30.1,48.4,16.6,0.0
2025-04-03,Patna,Bihar,East,25.5941,85.1376,32.7,50.9,13.3,0.0
2025-04-04,Patna,Bihar,East,25.5941,85.1376,35.7,36.3,8.1,0.0
2025-04-05,Patna,Bihar,East,25.5941,85.1376,37.2,42.6,12.5,1.0
2025-04-06,Patna,Bihar,East,25.5941,85.1376,38.6,46.1,22.0,0.0
2025-04-07,Patna,Bihar,East,25.5941,85.1376,35.7,49.2,6.4,0.0
2025-04-08,Patna,Bihar,East,25.5941,85.1376,38.6,41.8,11.1,0.0
2025-04-09,Patna,Bihar,East,25.5941,85.1376,36.0,42.6,11.3,0.0
2025-04-10,Patna,Bihar,East,25.5941,85.1376,35.3,48.9,17.7,0.2
2025-04-11,Patna,Bihar,East,25.5941,85.1376,35.5,40.0,13.6,0.0
2025-04-12,Patna,Bihar,East,25.5941,85.1376,36.4,50.5,7.5,0.0
2025-04-13,Patna,Bihar,East,25.5941,85.1376,38.6,48.7,12.6,0.0
2025-04-14,Patna,Bihar,East,25.5941,85.1376,35.4,49.8,12.7,0.0
2025-04-15,Patna,Bihar,East,25.5941,85.1376,33.9,38.3,15.6,0.0
2025-04-16,Patna,Bihar,East,25.5941,85.1376,36.3,54.8,14.0,4.3
2025-04-17,Patna,Bihar,East,25.5941,85.1376,34.8,44.1,12.4,0.0
2025-04-18,Patna,Bihar,East,25.5941,85.1376,35.0,42.7,13.6,0.0
2025-04-19,Patna,Bihar,East,25.5941,85.1376,37.5,39.4,9.0,0.0
2025-04-20,Patna,Bihar,East,25.5941,85.1376,40.9,46.3,19.3,0.0
2025-04-21,Patna,Bihar,East,25.5941,85.1376,35.0,53.1,6.3,0.0
2025-04-22,Patna,Bihar,East,25.5941,85.1376,35.7,43.0,7.3,0.0
2025-04-23,Patna,Bihar,East,25.5941,85.1376,34.0,41.3,9.6,0.0
2025-04-24,Patna,Bihar,East,25.5941,85.1376,40.3,42.5,14.1,0.0
2025-04-25,Patna,Bihar,East,25.5941,85.1376,34.8,46.8,12.7,0.0
2025-04-26,Patna,Bihar,East,25.5941,85.1376,38.1,46.2,14.0,0.0
2025-04-27,Patna,Bihar,East,25.5941,85.1376,35.5,46.4,14.4,0.5
2025-04-28,Patna,Bihar,East,25.5941,85.1376,35.4,37.1,3.1,0.0
2025-04-29,Patna,Bihar,East,25.5941,85.1376,39.2,50.3,15.3,0.0
2025-04-30,Patna,Bihar,East,25.5941,85.1376,38.4,32.0,7.9,0.0
2025-05-01,Patna,Bihar,East,25.5941,85.1376,38.2,44.8,14.3,1.3
2025-05-02,Patna,Bihar,East,25.5941,85.1376,38.2,40.8,15.9,0.0
2025-05-03,Patna,Bihar,East,25.5941,85.1376,37.2,48.4,10.3,0.0
2025-05-04,Patna,Bihar,East,25.5941,85.1376,38.0,43.3,7.0,0.0
2025-05-05,Patna,Bihar,East,25.5941,85.1376,39.5,45.0,9.5,0.0
2025-05-06,Patna,Bihar,East,25.5941,85.1376,35.3,33.6,11.7,0.0
2025-05-07,Patna,Bihar,East,25.5941,85.1376,36.1,48.0,21.7,0.0
2025-05-08,Patna,Bihar,East,25.5941,85.1376,37.8,46.1,12.4,0.0
2025-05-09,Patna,Bihar,East,25.5941,85.1376,37.9,49.6,5.9,0.0
2025-05-10,Patna,Bihar,East,25.5941,85.1376,37.5,28.4,13.8,0.0
2025-05-11,Patna,Bihar,East,25.5941,85.1376,38.4,44.4,14.3,0.0
2025-05-12,Patna,Bihar,East,25.5941,85.1376,35.9,30.3,9.1,0.0
2025-05-13,Patna,Bihar,East,25.5941,85.1376,37.4,41.9,14.7,0.0
2025-05-14,Patna,Bihar,East,25.5941,85.1376,40.3,47.9,3.9,0.0
2025-05-15,Patna,Bihar,East,25.5941,85.1376,41.0,52.4,14.9,0.0
2025-05-16,Patna,Bihar,East,25.5941,85.1376,36.6,48.5,15.3,0.0
2025-05-17,Patna,Bihar,East,25.5941,85.1376,37.0,36.6,15.6,0.0
2025-05-18,Patna,Bihar,East,25.5941,85.1376,42.6,36.0,16.1,0.0
2025-05-19,Patna,Bihar,East,25.5941,85.1376,37.0,38.0,7.8,0.0
2025-05-20,Patna,Bihar,East,25.5941,85.1376,40.8,49.5,8.2,0.0
2025-05-21,Patna,Bihar,East,25.5941,85.1376,41.7,39.2,10.1,0.0
2025-05-22,Patna,Bihar,East,25.5941,85.1376,39.4,44.6,11.3,0.0
2025-05-23,Patna,Bihar,East,25.5941,85.1376,40.4,38.3,15.3,0.0
2025-05-24,Patna,Bihar,East,25.5941,85.1376,39.9,37.8,6.9,0.0
2025-05-25,Patna,Bihar,East,25.5941,85.1376,38.8,38.8,7.2,0.0
2025-05-26,Patna,Bihar,East,25.5941,85.1376,37.5,34.3,10.1,0.0
2025-05-27,Patna,Bihar,East,25.5941,85.1376,39.8,38.3,4.8,0.0
2025-05-28,Patna,Bihar,East,25.5941,85.1376,41.2,39.8,11.7,0.0
2025-05-29,Patna,Bihar,East,25.5941,85.1376,38.0,44.7,12.4,0.0
2025-05-30,Patna,Bihar,East,25.5941,85.1376,36.1,37.5,11.4,0.0
2025-05-31,Patna,Bihar,East,25.5941,85.1376,37.4,40.8,9.2,0.0
2025-06-01,Patna,Bihar,East,25.5941,85.1376,40.9,37.0,7.0,0.0
2025-06-02,Patna,Bihar,East,25.5941,85.1376,42.5,50.4,5.0,0.0
2025-06-03,Patna,Bihar,East,25.5941,85.1376,38.4,41.5,11.4,0.0
2025-06-04,Patna,Bihar,East,25.5941,85.1376,40.8,49.5,11.9,0.0
2025-06-05,Patna,Bihar,East,25.5941,85.1376,40.4,42.8,9.7,0.0
2025-06-06,Patna,Bihar,East,25.5941,85.1376,39.6,46.2,13.8,0.0
2025-06-07,Patna,Bihar,East,25.5941,85.1376,42.7,48.2,19.5,0.0
2025-06-08,Patna,Bihar,East,25.5941,85.1376,37.8,34.4,16.1,0.0
2025-06-09,Patna,Bihar,East,25.5941,85.1376,42.1,37.3,6.6,0.0
2025-06-10,Patna,Bihar,East,25.5941,85.1376,41.7,52.6,10.8,0.0
2025-06-11,Patna,Bihar,East,25.5941,85.1376,39.3,56.2,8.4,0.0
2025-06-12,Patna,Bihar,East,25.5941,85.1376,38.8,36.8,10.5,0.0
2025-06-13,Patna,Bihar,East,25.5941,85.1376,38.6,45.7,14.1,0.0
2025-06-14,Patna,Bihar,East,25.5941,85.1376,42.7,48.0,15.3,0.0
2025-06-15,Patna,Bihar,East,25.5941,85.1376,43.1,46.5,8.0,0.0
2025-06-16,Patna,Bihar,East,25.5941,85.1376,37.8,40.6,13.2,0.3
2025-06-17,Patna,Bihar,East,25.5941,85.1376,40.0,46.2,12.0,0.0
2025-06-18,Patna,Bihar,East,25.5941,85.1376,37.5,55.5,14.1,0.0
2025-06-19,Patna,Bihar,East,25.5941,85.1376,40.5,41.3,10.0,0.0
2025-06-20,Patna,Bihar,East,25.5941,85.1376,37.2,35.6,6.0,0.0
2025-06-21,Patna,Bihar,East,25.5941,85.1376,37.1,55.3,10.2,0.0
2025-06-22,Patna,Bihar,East,25.5941,85.1376,38.8,52.5,17.3,0.0
2025-06-23,Patna,Bihar,East,25.5941,85.1376,41.3,39.8,12.4,0.0
2025-06-24,Patna,Bihar,East,25.5941,85.1376,38.5,56.9,16.4,5.8
2025-06-25,Patna,Bihar,East,25.5941,85.1376,38.5,35.4,13.4,0.0
2025-06-26,Patna,Bihar,East,25.5941,85.1376,34.5,44.6,9.7,0.0
2025-06-27,Patna,Bihar,East,25.5941,85.1376,37.2,38.2,17.1,0.0
2025-06-28,Patna,Bihar,East,25.5941,85.1376,38.8,44.0,15.7,0.0
2025-06-29,Patna,Bihar,East,25.5941,85.1376,41.2,44.0,5.4,0.0
2025-06-30,Patna,Bihar,East,25.5941,85.1376,38.9,42.9,21.9,0.0
2025-07-01,Patna,Bihar,East,25.5941,85.1376,38.6,29.7,16.2,0.0
2025-07-02,Patna,Bihar,East,25.5941,85.1376,37.0,49.4,10.1,0.0
2025-07-03,Patna,Bihar,East,25.5941,85.1376,38.6,44.7,11.4,0.0
2025-07-04,Patna,Bihar,East,25.5941,85.1376,38.6,44.5,10.9,0.0
2025-07-05,Patna,Bihar,East,25.5941,85.1376,37.7,51.5,11.5,0.0
2025-07-06,Patna,Bihar,East,25.5941,85.1376,37.6,37.7,14.6,0.0
2025-07-07,Patna,Bihar,East,25.5941,85.1376,39.0,46.7,8.4,0.0
2025-07-08,Patna,Bihar,East,25.5941,85.1376,39.8,49.2,17.6,0.0
2025-07-09,Patna,Bihar,East,25.5941,85.1376,34.6,52.4,11.7,0.0
2025-07-10,Patna,Bihar,East,25.5941,85.1376,36.6,41.3,12.9,0.0
2025-07-11,Patna,Bihar,East,25.5941,85.1376,35.6,40.8,14.6,0.0
2025-07-12,Patna,Bihar,East,25.5941,85.1376,34.0,56.8,11.7,0.0
2025-07-13,Patna,Bihar,East,25.5941,85.1376,36.0,49.0,14.6,0.0
2025-07-14,Patna,Bihar,East,25.5941,85.1376,39.0,58.6,11.1,0.0
2025-07-15,Patna,Bihar,East,25.5941,85.1376,37.3,39.5,10.9,0.0
2025-07-16,Patna,Bihar,East,25.5941,85.1376,37.0,46.8,13.3,0.0
2025-07-17,Patna,Bihar,East,25.5941,85.1376,35.1,53.6,15.4,0.6
2025-07-18,Patna,Bihar,East,25.5941,85.1376,36.5,45.8,13.1,0.0
2025-07-19,Patna,Bihar,East,25.5941,85.1376,35.5,36.1,8.0,0.0
2025-07-20,Patna,Bihar,East,25.5941,85.1376,33.7,51.7,15.5,0.0
2025-07-21,Patna,Bihar,East,25.5941,85.1376,36.5,55.9,9.6,0.0
2025-07-22,Patna,Bihar,East,25.5941,85.1376,36.3,53.0,13.5,0.0
2025-07-23,Patna,Bihar,East,25.5941,85.1376,41.6,47.6,12.6,0.0
2025-07-24,Patna,Bihar,East,25.5941,85.1376,38.2,48.0,12.4,0.0
2025-07-25,Patna,Bihar,East,25.5941,85.1376,36.0,38.8,9.8,0.0
2025-07-26,Patna,Bihar,East,25.5941,85.1376,36.6,40.6,13.8,0.0
2025-07-27,Patna,Bihar,East,25.5941,85.1376,37.5,56.7,15.6,0.0
2025-07-28,Patna,Bihar,East,25.5941,85.1376,35.2,43.9,12.0,0.6
2025-07-29,Patna,Bihar,East,25.5941,85.1376,35.6,40.6,9.7,0.0
2025-07-30,Patna,Bihar,East,25.5941,85.1376,36.4,53.4,8.9,0.0
2025-07-31,Patna,Bihar,East,25.5941,85.1376,37.5,54.0,3.3,0.0
2025-08-01,Patna,Bihar,East,25.5941,85.1376,36.7,48.0,15.3,0.0
2025-08-02,Patna,Bihar,East,25.5941,85.1376,32.8,37.1,12.0,0.0
2025-08-03,Patna,Bihar,East,25.5941,85.1376,33.3,38.7,16.6,0.0
2025-08-04,Patna,Bihar,East,25.5941,85.1376,33.7,50.1,8.4,0.0
2025-08-05,Patna,Bihar,East,25.5941,85.1376,33.8,50.3,15.7,0.0
2025-08-06,Patna,Bihar,East,25.5941,85.1376,35.3,53.1,14.5,0.0
2025-08-07,Patna,Bihar,East,25.5941,85.1376,34.1,51.3,10.1,0.0
2025-08-08,Patna,Bihar,East,25.5941,85.1376,33.7,54.9,11.2,0.0
2025-08-09,Patna,Bihar,East,25.5941,85.1376,34.1,50.7,9.1,0.4
2025-08-10,Patna,Bihar,East,25.5941,85.1376,34.1,42.0,10.8,0.0
2025-08-11,Patna,Bihar,East,25.5941,85.1376,33.3,51.8,9.0,0.0
2025-08-12,Patna,Bihar,East,25.5941,85.1376,33.9,45.3,10.4,0.0
2025-08-13,Patna,Bihar,East,25.5941,85.1376,33.6,54.3,15.1,0.0
2025-08-14,Patna,Bihar,East,25.5941,85.1376,36.4,56.9,14.2,0.0
2025-08-15,Patna,Bihar,East,25.5941,85.1376,34.5,57.7,14.4,0.0
2025-08-16,Patna,Bihar,East,25.5941,85.1376,31.2,42.8,12.6,0.3
2025-08-17,Patna,Bihar,East,25.5941,85.1376,33.1,49.4,5.0,0.0
2025-08-18,Patna,Bihar,East,25.5941,85.1376,32.0,42.4,18.0,1.5
2025-08-19,Patna,Bihar,East,25.5941,85.1376,30.3,46.6,9.2,0.5
2025-08-20,Patna,Bihar,East,25.5941,85.1376,33.8,54.4,21.3,0.0
2025-08-21,Patna,Bihar,East,25.5941,85.1376,33.2,44.0,10.5,0.0
2025-08-22,Patna,Bihar,East,25.5941,85.1376,34.8,53.2,14.3,0.2
2025-08-23,Patna,Bihar,East,25.5941,85.1376,34.9,55.8,11.7,0.5
2025-08-24,Patna,Bihar,East,25.5941,85.1376,30.5,48.9,14.0,0.0
2025-08-25,Patna,Bihar,East,25.5941,85.1376,36.2,56.8,15.4,1.3
2025-08-26,Patna,Bihar,East,25.5941,85.1376,31.4,50.3,8.9,0.4
2025-08-27,Patna,Bihar,East,25.5941,85.1376,30.7,62.3,7.7,6.2
2025-08-28,Patna,Bihar,East,25.5941,85.1376,30.5,53.2,12.5,5.2
2025-08-29,Patna,Bihar,East,25.5941,85.1376,32.0,36.8,9.2,0.5
2025-08-30,Patna,Bihar,East,25.5941,85.1376,29.5,57.5,15.6,0.9
2025-08-31,Patna,Bihar,East,25.5941,85.1376,32.8,53.8,11.6,3.1
2025-09-01,Patna,Bihar,East,25.5941,85.1376,28.2,61.1,11.3,0.6
2025-09-02,Patna,Bihar,East,25.5941,85.1376,28.6,58.7,10.5,1.4
2025-09-03,Patna,Bihar,East,25.5941,85.1376,30.0,42.0,11.2,4.1
2025-09-04,Patna,Bihar,East,25.5941,85.1376,30.2,57.9,11.5,0.2
2025-09-05,Patna,Bihar,East,25.5941,85.1376,30.8,56.3,11.9,0.4
2025-09-06,Patna,Bihar,East,25.5941,85.1376,31.0,57.5,11.3,4.9
2025-09-07,Patna,Bihar,East,25.5941,85.1376,32.6,59.7,15.3,3.5
2025-09-08,Patna,Bihar,East,25.5941,85.1376,32.2,58.7,19.8,0.5
2025-09-09,Patna,Bihar,East,25.5941,85.1376,29.5,66.8,15.7,2.4
2025-09-10,Patna,Bihar,East,25.5941,85.1376,28.6,49.5,14.9,4.7
2025-09-11,Patna,Bihar,East,25.5941,85.1376,30.1,52.8,9.7,6.2
2025-09-12,Patna,Bihar,East,25.5941,85.1376,31.5,54.6,15.1,0.0
2025-09-13,Patna,Bihar,East,25.5941,85.1376,27.4,51.7,11.8,1.6
2025-09-14,Patna,Bihar,East,25.5941,85.1376,27.8,56.4,8.9,0.8
2025-09-15,Patna,Bihar,East,25.5941,85.1376,32.7,60.7,9.0,3.4
2025-09-16,Patna,Bihar,East,25.5941,85.1376,29.6,62.5,13.3,1.2
2025-09-17,Patna,Bihar,East,25.5941,85.1376,25.1,52.0,12.7,5.3
2025-09-18,Patna,Bihar,East,25.5941,85.1376,29.2,61.4,17.1,0.2
2025-09-19,Patna,Bihar,East,25.5941,85.1376,27.4,57.1,16.1,0.7
2025-09-20,Patna,Bihar,East,25.5941,85.1376,30.0,57.2,4.5,0.0
2025-09-21,Patna,Bihar,East,25.5941,85.1376,27.1,65.4,13.4,2.2
2025-09-22,Patna,Bihar,East,25.5941,85.1376,28.8,60.5,3.9,1.2
2025-09-23,Patna,Bihar,East,25.5941,85.1376,29.7,56.9,17.1,0.2
2025-09-24,Patna,Bihar,East,25.5941,85.1376,27.7,61.5,22.5,1.5
2025-09-25,Patna,Bihar,East,25.5941,85.1376,29.0,54.4,12.6,1.7
2025-09-26,Patna,Bihar,East,25.5941,85.1376,26.1,60.4,15.4,0.3
2025-09-27,Patna,Bihar,East,25.5941,85.1376,25.9,61.2,8.6,1.3
2025-09-28,Patna,Bihar,East,25.5941,85.1376,27.4,61.4,13.2,0.2
2025-09-29,Patna,Bihar,East,25.5941,85.1376,28.5,54.0,13.0,1.6
2025-09-30,Patna,Bihar,East,25.5941,85.1376,29.5,58.4,15.9,1.6
2025-10-01,Patna,Bihar,East,25.5941,85.1376,24.2,67.0,6.0,0.3
2025-10-02,Patna,Bihar,East,25.5941,85.1376,27.6,69.5,9.1,5.0
2025-10-03,Patna,Bihar,East,25.5941,85.1376,30.6,57.6,17.8,3.2
2025-10-04,Patna,Bihar,East,25.5941,85.1376,27.3,62.7,5.3,6.5
2025-10-05,Patna,Bihar,East,25.5941,85.1376,27.0,58.1,8.7,0.8
2025-10-06,Patna,Bihar,East,25.5941,85.1376,27.8,64.2,16.0,0.9
2025-10-07,Patna,Bihar,East,25.5941,85.1376,26.5,60.8,13.7,2.6
2025-10-08,Patna,Bihar,East,25.5941,85.1376,26.6,65.4,14.8,2.0
2025-10-09,Patna,Bihar,East,25.5941,85.1376,27.7,61.4,7.5,0.2
2025-10-10,Patna,Bihar,East,25.5941,85.1376,29.0,64.8,4.8,0.6
2025-10-11,Patna,Bihar,East,25.5941,85.1376,26.1,53.6,13.8,1.3
2025-10-12,Patna,Bihar,East,25.5941,85.1376,24.9,56.1,12.9,0.8
2025-10-13,Patna,Bihar,East,25.5941,85.1376,28.0,60.8,9.1,1.9
2025-10-14,Patna,Bihar,East,25.5941,85.1376,26.8,63.7,14.4,2.4
2025-10-15,Patna,Bihar,East,25.5941,85.1376,26.6,68.5,18.8,3.8
2025-10-16,Patna,Bihar,East,25.5941,85.1376,27.5,70.7,15.5,0.5
2025-10-17,Patna,Bihar,East,25.5941,85.1376,23.4,61.4,1.0,11.7
2025-10-18,Patna,Bihar,East,25.5941,85.1376,25.9,71.6,14.0,0.8
2025-10-19,Patna,Bihar,East,25.5941,85.1376,25.8,70.6,7.7,1.6
2025-10-20,Patna,Bihar,East,25.5941,85.1376,26.8,71.1,19.1,4.9
2025-10-21,Patna,Bihar,East,25.5941,85.1376,23.9,68.7,6.0,0.0
2025-10-22,Patna,Bihar,East,25.5941,85.1376,24.0,60.9,18.6,0.7
2025-10-23,Patna,Bihar,East,25.5941,85.1376,25.9,67.5,12.2,1.2
2025-10-24,Patna,Bihar,East,25.5941,85.1376,24.9,58.4,9.1,0.5
2025-10-25,Patna,Bihar,East,25.5941,85.1376,25.6,59.5,9.6,0.3
2025-10-26,Patna,Bihar,East,25.5941,85.1376,20.7,59.5,11.2,1.5
2025-10-27,Patna,Bihar,East,25.5941,85.1376,24.6,64.0,18.7,1.1
2025-10-28,Patna,Bihar,East,25.5941,85.1376,25.2,60.2,11.0,1.5
2025-10-29,Patna,Bihar,East,25.5941,85.1376,18.9,73.2,14.9,2.8
2025-10-30,Patna,Bihar,East,25.5941,85.1376,25.1,67.3,8.0,0.2
2025-10-31,Patna,Bihar,East,25.5941,85.1376,22.4,74.5,5.7,0.1
2025-11-01,Patna,Bihar,East,25.5941,85.1376,26.2,70.3,12.3,1.8
2025-11-02,Patna,Bihar,East,25.5941,85.1376,26.4,67.4,8.4,1.7
2025-11-03,Patna,Bihar,East,25.5941,85.1376,24.0,74.5,14.9,2.9
2025-11-04,Patna,Bihar,East,25.5941,85.1376,25.1,72.7,10.2,3.0
2025-11-05,Patna,Bihar,East,25.5941,85.1376,21.3,54.3,13.5,0.5
2025-11-06,Patna,Bihar,East,25.5941,85.1376,28.2,66.7,13.4,1.1
2025-11-07,Patna,Bihar,East,25.5941,85.1376,21.5,70.5,4.4,3.1
2025-11-08,Patna,Bihar,East,25.5941,85.1376,24.7,70.5,9.6,2.8
2025-11-09,Patna,Bihar,East,25.5941,85.1376,26.1,71.2,11.1,0.4
2025-11-10,Patna,Bihar,East,25.5941,85.1376,24.3,55.5,9.0,1.4
2025-11-11,Patna,Bihar,East,25.5941,85.1376,20.2,66.8,16.6,0.9
2025-11-12,Patna,Bihar,East,25.5941,85.1376,22.4,57.5,18.7,0.3
2025-11-13,Patna,Bihar,East,25.5941,85.1376,23.6,63.1,6.8,0.9
2025-11-14,Patna,Bihar,East,25.5941,85.1376,25.6,63.7,12.1,2.0
2025-11-15,Patna,Bihar,East,25.5941,85.1376,19.6,71.2,8.2,1.6
2025-11-16,Patna,Bihar,East,25.5941,85.1376,25.7,65.2,13.9,1.6
2025-11-17,Patna,Bihar,East,25.5941,85.1376,22.7,72.4,13.1,3.4
2025-11-18,Patna,Bihar,East,25.5941,85.1376,25.8,70.2,18.2,0.1
2025-11-19,Patna,Bihar,East,25.5941,85.1376,19.2,70.5,5.5,1.8
2025-11-20,Patna,Bihar,East,25.5941,85.1376,23.2,76.0,19.1,1.4
2025-11-21,Patna,Bihar,East,25.5941,85.1376,23.2,71.9,12.9,1.0
2025-11-22,Patna,Bihar,East,25.5941,85.1376,22.5,67.4,17.6,1.6
2025-11-23,Patna,Bihar,East,25.5941,85.1376,23.1,72.1,9.2,0.6
2025-11-24,Patna,Bihar,East,25.5941,85.1376,24.3,75.7,15.6,3.1
2025-11-25,Patna,Bihar,East,25.5941,85.1376,25.0,64.7,5.5,2.2
2025-11-26,Patna,Bihar,East,25.5941,85.1376,26.3,63.7,8.6,3.0
2025-11-27,Patna,Bihar,East,25.5941,85.1376,23.5,72.4,17.1,0.3
2025-11-28,Patna,Bihar,East,25.5941,85.1376,21.8,58.1,8.3,3.3
2025-11-29,Patna,Bihar,East,25.5941,85.1376,21.7,72.6,19.9,0.5
2025-11-30,Patna,Bihar,East,25.5941,85.1376,20.9,70.8,9.5,0.0
2025-12-01,Patna,Bihar,East,25.5941,85.1376,21.1,60.1,15.6,3.4
2025-12-02,Patna,Bihar,East,25.5941,85.1376,22.4,53.7,15.8,0.5
2025-12-03,Patna,Bihar,East,25.5941,85.1376,24.5,53.8,12.1,3.0
2025-12-04,Patna,Bihar,East,25.5941,85.1376,22.2,80.9,9.2,2.8
2025-12-05,Patna,Bihar,East,25.5941,85.1376,24.4,64.3,17.5,8.0
2025-12-06,Patna,Bihar,East,25.5941,85.1376,25.8,59.1,16.1,0.1
2025-12-07,Patna,Bihar,East,25.5941,85.1376,24.5,71.5,14.9,2.2
2025-12-08,Patna,Bihar,East,25.5941,85.1376,22.9,55.7,11.7,0.6
2025-12-09,Patna,Bihar,East,25.5941,85.1376,21.3,60.9,10.2,0.5
2025-12-10,Patna,Bihar,East,25.5941,85.1376,18.8,71.0,20.9,5.1
2025-12-11,Patna,Bihar,East,25.5941,85.1376,24.2,63.5,8.5,7.4
2025-12-12,Patna,Bihar,East,25.5941,85.1376,22.8,66.4,10.3,0.2
2025-12-13,Patna,Bihar,East,25.5941,85.1376,23.3,51.6,10.0,1.9
2025-12-14,Patna,Bihar,East,25.5941,85.1376,24.5,66.1,19.6,4.5
2025-12-15,Patna,Bihar,East,25.5941,85.1376,23.9,64.1,9.8,0.2
2025-12-16,Patna,Bihar,East,25.5941,85.1376,23.3,59.7,8.9,8.1
2025-12-17,Patna,Bihar,East,25.5941,85.1376,20.1,67.4,7.2,0.2
2025-12-18,Patna,Bihar,East,25.5941,85.1376,23.9,54.6,11.5,0.1
2025-12-19,Patna,Bihar,East,25.5941,85.1376,24.4,60.2,10.7,0.5
2025-12-20,Patna,Bihar,East,25.5941,85.1376,22.3,67.4,21.2,1.1
2025-12-21,Patna,Bihar,East,25.5941,85.1376,22.1,73.8,9.6,0.8
2025-12-22,Patna,Bihar,East,25.5941,85.1376,19.3,63.0,15.3,2.3
2025-12-23,Patna,Bihar,East,25.5941,85.1376,23.1,67.8,7.7,4.5
2025-12-24,Patna,Bihar,East,25.5941,85.1376,22.2,68.8,10.4,1.2
2025-12-25,Patna,Bihar,East,25.5941,85.1376,25.0,73.1,12.4,5.4
2025-12-26,Patna,Bihar,East,25.5941,85.1376,23.9,55.5,21.8,1.3
2025-12-27,Patna,Bihar,East,25.5941,85.1376,23.0,68.1,11.2,0.2
